Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2022,2,AGARTALA,DELHI,5003,4619,0.71,37.08,0.06,0
2022,3,AGARTALA,DELHI,7010,6504,13.62,35.87,0.15,0.01
2022,4,AGARTALA,DELHI,4660,4634,3.01,16.81,0.09,1.3
2022,5,AGARTALA,DELHI,5145,4836,5.37,12.56,0.12,3.66
2022,6,AGARTALA,DELHI,5595,5501,6.03,14.04,0.16,3.58
2022,7,AGARTALA,DELHI,5382,4825,5,15.23,0.12,3.94
2022,8,AGARTALA,DELHI,4868,4193,0.52,12.08,0.12,4.54
2022,9,AGARTALA,DELHI,4689,4277,1.57,15.66,0.05,3.71
2022,10,AGARTALA,DELHI,5422,5028,0.91,14.79,0.01,1.78
2022,11,AGARTALA,DELHI,5302,5308,1,18.98,0.2,2.4
2022,12,AGARTALA,DELHI,5326,5522,0.02,27.34,0.03,2.54
2023,1,AGARTALA,DELHI,5416,4769,0.13,25.48,0,2.07
2023,2,AGARTALA,DELHI,4398,3879,0.11,23.44,0.01,2.04
2023,3,AGARTALA,DELHI,5281,5226,0,25.68,0.01,1.96
2023,4,AGARTALA,DELHI,5584,5547,0.14,19.28,0.03,2.65
2023,5,AGARTALA,DELHI,5248,5224,0.82,24.42,0.18,4.61
2023,6,AGARTALA,DELHI,4911,5067,2.35,28.77,0.16,2
2023,7,AGARTALA,DELHI,5143,5080,1.73,37.56,0.22,2.32
2023,8,AGARTALA,DELHI,5124,5045,1.22,27.01,0.33,3.25
2023,9,AGARTALA,DELHI,4338,4303,0.98,28.95,0.52,2.13
2023,10,AGARTALA,DELHI,5147,5382,1.93,32.17,0.78,2.61
2023,11,AGARTALA,DELHI,6104,6180,0.32,25,0.85,1.79
2023,12,AGARTALA,DELHI,6007,6567,0.81,29.63,0.99,2.25
2024,1,AGARTALA,DELHI,6142,6425,4.2,34.52,1.29,4.76
2024,2,AGARTALA,DELHI,5729,5809,0.32,27.95,1.31,0.9
2024,3,AGARTALA,DELHI,5716,6271,0.52,22.74,1.27,0.82
2024,4,AGARTALA,DELHI,4617,5055,0.47,34.81,1.08,2.42
2024,6,AGARTALA,DELHI,4539,5144,4,24.68,1.18,1.26
2024,7,AGARTALA,DELHI,5167,4878,2.96,26.14,1.54,2.47
2024,8,AGARTALA,DELHI,4505,4594,0.72,20.64,1.06,2.12
2024,9,AGARTALA,DELHI,3418,4143,1.45,41.42,1.61,1.9
2024,10,AGARTALA,DELHI,4771,5184,2.16,30.93,1.41,2.69
2024,11,AGARTALA,DELHI,5053,5145,2.64,21.2,1.58,1.86
2024,12,AGARTALA,DELHI,4969,5340,2.69,23.39,1.65,1.84
2025,1,AGARTALA,DELHI,4833,5203,0.43,19.96,1.7,0.27
2025,2,AGARTALA,DELHI,5569,5879,1.45,14.89,1.49,1.13
2025,3,AGARTALA,DELHI,6175,6862,1.08,36.39,1.66,1.86
2025,4,AGARTALA,DELHI,6252,8999,0.39,38.7,1.46,2.93
2025,5,AGARTALA,DELHI,5800,8267,2.39,46.72,1.89,2.15
2025,6,AGARTALA,DELHI,5514,7342,2.2,43.9,1.56,2.8
2025,7,AGARTALA,DELHI,5938,4998,1.34,30.69,1.67,1.46
2025,8,AGARTALA,DELHI,5492,5466,0.81,42.26,1.89,1.35
2025,9,AGARTALA,DELHI,4616,6305,2.64,45.68,1.36,1.04
2025,10,AGARTALA,DELHI,7479,7868,3.83,38.45,0.96,0.92
2025,11,AGARTALA,DELHI,6522,6937,7.37,31.76,0.74,1.12
2025,12,AGARTALA,DELHI,6113,7329,17.08,32.42,0.9,1.75
2026,1,AGARTALA,DELHI,6524,6970,15.37,45.26,1.38,4.98
2026,2,AGARTALA,DELHI,6541,5996,5.61,44.38,1.01,11.13
2026,3,AGARTALA,DELHI,6247,7398,3.49,34.16,1.18,2.09
2026,4,AGARTALA,DELHI,4808,7748,3.14,42.39,1.21,7.58
2021,6,AGARTALA,DIBRUGARH,65,55,0,0,0,0
2021,7,AGARTALA,DIBRUGARH,339,330,0,0,0,0
2021,8,AGARTALA,DIBRUGARH,545,535,0,0,0,0
2021,9,AGARTALA,DIBRUGARH,506,435,0,0,0,0
2021,10,AGARTALA,DIBRUGARH,838,869,0,0,0,0
2021,11,AGARTALA,DIBRUGARH,590,705,0,0,0,0
2021,12,AGARTALA,DIBRUGARH,812,837,0,0,0,0
2022,1,AGARTALA,DIBRUGARH,538,492,0,0,0,0
2022,2,AGARTALA,DIBRUGARH,752,854,0,0,0,0
2022,3,AGARTALA,DIBRUGARH,682,705,0,0,0,0
2022,4,AGARTALA,DIBRUGARH,862,849,0,0,0,0
2022,5,AGARTALA,DIBRUGARH,1578,1340,0,0,0,0
2022,6,AGARTALA,DIBRUGARH,987,1394,0,0,0,0
2022,7,AGARTALA,DIBRUGARH,1136,1471,0,0,0,0
2022,8,AGARTALA,DIBRUGARH,1011,1245,0,0,0,0
2022,9,AGARTALA,DIBRUGARH,961,1144,0,0,0,0
2022,10,AGARTALA,DIBRUGARH,1470,1533,0,0,0,0
2022,11,AGARTALA,DIBRUGARH,1190,1604,0,0,0,0
2022,12,AGARTALA,DIBRUGARH,1269,1600,0,0,0,0
2023,1,AGARTALA,DIBRUGARH,1025,1339,0,0,0,0
2023,2,AGARTALA,DIBRUGARH,931,831,0,0,0,0
2023,3,AGARTALA,DIBRUGARH,846,882,0,0,0,0
2023,4,AGARTALA,DIBRUGARH,968,1113,0,0,0,0
2023,5,AGARTALA,DIBRUGARH,923,815,0,0,0,0
2023,6,AGARTALA,DIBRUGARH,934,1004,0,0,0,0
2023,7,AGARTALA,DIBRUGARH,1156,968,0,0,0,0
2023,8,AGARTALA,DIBRUGARH,872,844,0,0,0,0
2023,9,AGARTALA,DIBRUGARH,423,438,0,0,0,0
2023,10,AGARTALA,DIBRUGARH,239,212,0,0,0,0
2024,1,AGARTALA,DIBRUGARH,65,0,0,0,0,0
2024,10,AGARTALA,DIBRUGARH,39,50,0,0,0,0
2024,11,AGARTALA,DIBRUGARH,535,506,0.04,0,0,0
2024,12,AGARTALA,DIBRUGARH,443,424,0.19,0.09,0,0
2025,1,AGARTALA,DIBRUGARH,420,511,0.01,0,0,0
2025,2,AGARTALA,DIBRUGARH,497,374,0,0.08,0,0
2025,3,AGARTALA,DIBRUGARH,727,450,0.08,0,0,0
2025,4,AGARTALA,DIBRUGARH,1539,794,0.07,0.03,0,0
2025,5,AGARTALA,DIBRUGARH,1180,517,0.04,0,0,0
2025,6,AGARTALA,DIBRUGARH,628,460,0.01,0.01,0,0
2025,7,AGARTALA,DIBRUGARH,489,800,0.29,0.05,0,0
2025,8,AGARTALA,DIBRUGARH,426,351,0.09,0.08,0,0
2025,9,AGARTALA,DIBRUGARH,472,464,0.05,0.07,0,0
2025,10,AGARTALA,DIBRUGARH,1078,510,0.02,0.02,0,0
2025,11,AGARTALA,DIBRUGARH,834,601,0.17,0,0,0
2025,12,AGARTALA,DIBRUGARH,1150,420,0,0.01,0,0
2026,1,AGARTALA,DIBRUGARH,858,777,0.08,0.02,0,0
2026,2,AGARTALA,DIBRUGARH,637,576,0.1,3.58,0,0.85
2026,3,AGARTALA,DIBRUGARH,894,743,0.11,4.84,0,0.44
2026,4,AGARTALA,DIBRUGARH,786,304,0.83,0.17,0,0
2023,9,AGARTALA,DIMAPUR,169,0,0,0,0,0
2019,5,AGARTALA,GUWAHATI,11338,8861,0.72,44.35,3.58,5.02
2019,6,AGARTALA,GUWAHATI,10786,10756,4.33,39.73,4.24,4.03
2019,7,AGARTALA,GUWAHATI,11355,10213,1.37,40.85,3.14,3.17
2019,8,AGARTALA,GUWAHATI,10927,9164,1.31,40.05,2.56,3.47
2019,9,AGARTALA,GUWAHATI,9271,9849,4.89,51.26,3.37,4.51
2019,10,AGARTALA,GUWAHATI,10870,9725,5.92,45.03,3.98,2.63
2019,11,AGARTALA,GUWAHATI,12164,10833,4.9,40.67,3.08,3.84
2019,12,AGARTALA,GUWAHATI,8730,8993,8.71,37.97,3.62,3.42
2020,1,AGARTALA,GUWAHATI,10581,10553,12.71,36.14,4.22,4.12
2020,2,AGARTALA,GUWAHATI,10522,9090,10.66,28.43,4.38,3.81
2020,3,AGARTALA,GUWAHATI,6027,6760,5.53,23.29,0,0
2020,5,AGARTALA,GUWAHATI,0,0,0,3.33,0,0
2020,6,AGARTALA,GUWAHATI,40,1091,0.57,16.13,0.02,2.45
2020,7,AGARTALA,GUWAHATI,903,930,4.8,21.53,12.93,4.14
2020,8,AGARTALA,GUWAHATI,1062,995,10.55,16.39,7.92,4.27
2020,9,AGARTALA,GUWAHATI,1361,947,3.25,16.98,4.6,4.05
2020,10,AGARTALA,GUWAHATI,2351,1894,5.39,30.03,5.45,4.98
2020,11,AGARTALA,GUWAHATI,4267,3318,4.95,25.69,4.84,5.87
2020,12,AGARTALA,GUWAHATI,4266,4675,16.96,22.26,7.66,4.34
2021,1,AGARTALA,GUWAHATI,4646,4435,16.83,24.94,5.88,5.31
2021,2,AGARTALA,GUWAHATI,4316,4150,14.16,19.67,7.18,4.1
2021,3,AGARTALA,GUWAHATI,4455,4094,15.94,18.82,3.69,3.88
2021,4,AGARTALA,GUWAHATI,3735,5547,17.43,22.72,2.54,3.24
2021,6,AGARTALA,GUWAHATI,1244,1459,1.31,23.02,1.53,3.93
2021,7,AGARTALA,GUWAHATI,1846,1848,4.21,17.06,2,3.48
2021,8,AGARTALA,GUWAHATI,3294,3352,7.15,23.27,7.01,2.92
2021,9,AGARTALA,GUWAHATI,4000,4482,7.09,20.04,3.24,3.09
2021,10,AGARTALA,GUWAHATI,4899,5344,1.19,25.27,1.91,3.79
2021,11,AGARTALA,GUWAHATI,4505,4524,0.69,14.22,2.8,3.55
2021,12,AGARTALA,GUWAHATI,4507,5381,0.37,17.57,3.15,5.32
2022,1,AGARTALA,GUWAHATI,2864,4114,4.08,17.38,4.03,4.78
2022,2,AGARTALA,GUWAHATI,4178,4004,8.8,19.9,6.72,3.51
2022,3,AGARTALA,GUWAHATI,4628,5090,0.42,26.2,6.37,3.72
2022,4,AGARTALA,GUWAHATI,4995,5238,2.39,19.25,8.47,4.08
2022,5,AGARTALA,GUWAHATI,7137,7275,1.48,27.1,10.54,4.92
2022,6,AGARTALA,GUWAHATI,6375,6485,4.72,29.23,7.36,3.99
2022,7,AGARTALA,GUWAHATI,6641,6576,5.78,21.95,5.91,5.99
2022,8,AGARTALA,GUWAHATI,5137,5576,1.41,27.37,6.21,4.12
2022,9,AGARTALA,GUWAHATI,5221,5903,1.83,32.03,6.4,3.78
2022,10,AGARTALA,GUWAHATI,7372,7197,2.17,29.02,4.4,4.06
2022,11,AGARTALA,GUWAHATI,10201,11054,7.28,34.83,5.95,4.27
2022,12,AGARTALA,GUWAHATI,8355,9348,8.09,34.6,0.81,4.29
2023,1,AGARTALA,GUWAHATI,8072,8833,0.01,26.21,0,4.27
2023,2,AGARTALA,GUWAHATI,6819,7291,0.89,24.08,0.01,2.37
2023,3,AGARTALA,GUWAHATI,9041,9520,5.25,32.27,1.24,3.02
2023,4,AGARTALA,GUWAHATI,10559,9879,5.36,29.05,0.94,3.19
2023,5,AGARTALA,GUWAHATI,9752,9631,0.37,39.17,3.69,3.07
2023,6,AGARTALA,GUWAHATI,8544,10390,2.33,32.98,3.25,2.95
2023,7,AGARTALA,GUWAHATI,7986,9457,0.68,36.33,5.5,3.74
2023,8,AGARTALA,GUWAHATI,7480,9048,2.74,37.46,4.77,4.37
2023,9,AGARTALA,GUWAHATI,7118,8303,0.2,40.95,2.53,5.82
2023,10,AGARTALA,GUWAHATI,8600,9617,4.38,57.07,2.01,4.6
2023,11,AGARTALA,GUWAHATI,9218,8812,2.14,39.77,1.45,5.85
2023,12,AGARTALA,GUWAHATI,9365,10601,1.68,39.89,2.43,5.64
2024,1,AGARTALA,GUWAHATI,9583,11031,1.87,38.69,2.24,5.24
2024,2,AGARTALA,GUWAHATI,8496,9217,5.35,43.95,2.43,5.39
2024,3,AGARTALA,GUWAHATI,9299,10314,12.78,59.88,1.67,5.2
2024,4,AGARTALA,GUWAHATI,9599,10251,5.37,62,2.06,5.58
2024,6,AGARTALA,GUWAHATI,9425,10536,2.56,56.53,2.34,8.34
2024,7,AGARTALA,GUWAHATI,9893,10666,5.74,70.27,2.42,5.67
2024,8,AGARTALA,GUWAHATI,8788,9820,10.87,58.35,1.65,5.82
2024,9,AGARTALA,GUWAHATI,11862,12611,1.78,68.53,2.23,2.01
2024,10,AGARTALA,GUWAHATI,12500,13341,157.57,71.71,1.84,1.84
2024,11,AGARTALA,GUWAHATI,13803,14306,8.54,65.59,2.23,3.71
2024,12,AGARTALA,GUWAHATI,15373,16464,7.13,50.29,2.37,6.73
2025,1,AGARTALA,GUWAHATI,14041,15957,2.54,39.22,1.57,4.76
2025,2,AGARTALA,GUWAHATI,13833,14167,4.16,41.45,1.93,1.66
2025,3,AGARTALA,GUWAHATI,13696,14154,9.67,74.39,1.41,1.71
2025,4,AGARTALA,GUWAHATI,13527,14646,11.97,62.22,1.65,3.28
2025,5,AGARTALA,GUWAHATI,14878,14829,4.18,90.04,1.62,1.57
2025,6,AGARTALA,GUWAHATI,13078,15719,1.36,57.21,5.01,5.96
2025,7,AGARTALA,GUWAHATI,14600,16210,1.5,68.94,2.64,3.16
2025,8,AGARTALA,GUWAHATI,13079,13551,1.28,36.53,1.45,0.95
2025,9,AGARTALA,GUWAHATI,11848,13739,1.79,45.94,1.32,1.92
2025,10,AGARTALA,GUWAHATI,14134,13537,8.52,47.42,1.16,1.84
2025,11,AGARTALA,GUWAHATI,10111,10491,10.23,58.15,1.57,4.32
2025,12,AGARTALA,GUWAHATI,9347,9356,6.39,55.05,1.81,4.64
2026,1,AGARTALA,GUWAHATI,10097,10530,3.02,54.8,1.62,5.08
2026,2,AGARTALA,GUWAHATI,6330,6129,6.2,38.75,2.08,3.1
2026,3,AGARTALA,GUWAHATI,7554,6916,9.61,49.12,1.9,4.38
2026,4,AGARTALA,GUWAHATI,11473,12073,6.02,80.39,2.23,7.61
2019,5,AGARTALA,HYDERABAD,758,222,0,0.26,0,0
2019,6,AGARTALA,HYDERABAD,486,471,0,1.32,0,0
2021,3,AGARTALA,HYDERABAD,22,17,0,0.12,0,0
2021,4,AGARTALA,HYDERABAD,324,257,0.26,4.49,0,0
2021,6,AGARTALA,HYDERABAD,134,60,0.47,1.87,0,0
2021,7,AGARTALA,HYDERABAD,113,103,0,0.83,0,0
2021,8,AGARTALA,HYDERABAD,161,97,0.03,0.37,0,0
2021,9,AGARTALA,HYDERABAD,135,82,0.03,0.95,0,0
2021,10,AGARTALA,HYDERABAD,347,408,0.02,1.27,0,0
2024,9,AGARTALA,HYDERABAD,604,789,0.01,0.18,0,0
2024,10,AGARTALA,HYDERABAD,2441,2899,0.03,1.35,0,0
2024,11,AGARTALA,HYDERABAD,2601,2826,1.46,2.21,0,0
2024,12,AGARTALA,HYDERABAD,2951,3047,16.96,2.51,0,0
2025,1,AGARTALA,HYDERABAD,2757,3103,19.24,1.19,0,0
2025,2,AGARTALA,HYDERABAD,2577,2606,21.16,3.34,0,0
2025,3,AGARTALA,HYDERABAD,2742,2959,0.11,1.51,0,0
2025,4,AGARTALA,HYDERABAD,2771,3002,0.04,5.69,0,0
2025,5,AGARTALA,HYDERABAD,2866,3034,2.33,21.1,0,0.01
2025,6,AGARTALA,HYDERABAD,3056,2849,0.04,10.98,0,0
2025,7,AGARTALA,HYDERABAD,2879,2631,0.12,2.09,0,0
2025,8,AGARTALA,HYDERABAD,2869,2814,3.02,1.12,0,0
2025,9,AGARTALA,HYDERABAD,2509,3092,0.35,2.99,0,0
2025,10,AGARTALA,HYDERABAD,3446,3517,0.15,14.01,0,0
2025,11,AGARTALA,HYDERABAD,3128,2786,0.56,11.45,0,0
2025,12,AGARTALA,HYDERABAD,3305,3250,3.23,5.75,0,0
2026,1,AGARTALA,HYDERABAD,3245,3410,7.66,1.8,0,0
2026,2,AGARTALA,HYDERABAD,3053,2919,7.37,1.51,0,0
2026,3,AGARTALA,HYDERABAD,2920,3205,1.49,1.85,0,0
2026,4,AGARTALA,HYDERABAD,2564,3791,0.13,3.65,0,0
2019,5,AGARTALA,IMPHAL,824,1336,0.33,0.36,0,0
2019,6,AGARTALA,IMPHAL,947,1455,0.12,0.36,0,0
2019,7,AGARTALA,IMPHAL,1060,1401,0,0.92,0,0
2019,8,AGARTALA,IMPHAL,1016,1567,0.19,0.56,0,0
2019,9,AGARTALA,IMPHAL,624,1070,0.23,0.82,0,0
2019,10,AGARTALA,IMPHAL,1534,1681,0.29,0.46,0,0
2019,11,AGARTALA,IMPHAL,2236,2794,0.24,0.73,0,0
2019,12,AGARTALA,IMPHAL,3573,2275,0.12,0.76,0,0
2020,1,AGARTALA,IMPHAL,3055,4352,1.01,0.28,0,0
2020,2,AGARTALA,IMPHAL,2938,3240,0.84,0.06,0,0
2020,3,AGARTALA,IMPHAL,2718,1983,0.44,0,0,0
2020,9,AGARTALA,IMPHAL,209,182,0.08,0.12,0,0
2020,10,AGARTALA,IMPHAL,1290,1464,13.13,0.31,2.52,0
2020,11,AGARTALA,IMPHAL,1195,1910,21.45,0.33,6.18,0
2020,12,AGARTALA,IMPHAL,1545,1303,1.84,2.97,0.37,0
2021,1,AGARTALA,IMPHAL,1277,2188,1.67,0.14,0.72,0
2021,2,AGARTALA,IMPHAL,1490,1968,3.14,0.98,0,0
2021,3,AGARTALA,IMPHAL,1515,1912,18.73,0.1,0.77,0
2021,4,AGARTALA,IMPHAL,1832,1015,6.49,0.32,1.01,0
2021,6,AGARTALA,IMPHAL,16,0,0,0,0,0
2021,8,AGARTALA,IMPHAL,159,184,0,0,0,0
2021,9,AGARTALA,IMPHAL,703,835,1.87,0.16,0,0
2021,10,AGARTALA,IMPHAL,968,1082,1.14,1.51,0,0
2021,11,AGARTALA,IMPHAL,1379,1431,0.66,0.33,0,0
2021,12,AGARTALA,IMPHAL,1580,1271,15.55,0.11,2.95,0
2022,1,AGARTALA,IMPHAL,610,993,4,0,0,0
2022,2,AGARTALA,IMPHAL,652,556,2.93,0.01,0,0
2022,3,AGARTALA,IMPHAL,676,991,0.49,0.75,0,0
2022,4,AGARTALA,IMPHAL,1234,1551,6.47,1.59,0,0
2022,5,AGARTALA,IMPHAL,1363,1909,0.12,10.08,0,0
2022,6,AGARTALA,IMPHAL,1241,1946,0.6,14.31,0,0.12
2022,7,AGARTALA,IMPHAL,1116,2027,0.35,2.04,0,0
2022,8,AGARTALA,IMPHAL,1066,1611,0.43,0.73,0,0
2022,9,AGARTALA,IMPHAL,956,1544,0.02,1.82,0,0
2022,10,AGARTALA,IMPHAL,1795,1845,0.1,12.58,0,0
2022,11,AGARTALA,IMPHAL,1364,1697,0.17,6.61,0,0
2022,12,AGARTALA,IMPHAL,1427,1437,0,3.08,0,0
2023,1,AGARTALA,IMPHAL,1142,1624,0.25,0.55,0,0
2023,2,AGARTALA,IMPHAL,881,856,0.1,0.05,0,0
2023,3,AGARTALA,IMPHAL,1213,1341,1.25,0.1,0,0
2023,4,AGARTALA,IMPHAL,1685,1880,0.07,1.12,0,0
2023,5,AGARTALA,IMPHAL,948,3290,7.03,1.71,0,0
2023,6,AGARTALA,IMPHAL,655,2994,1.98,0.31,0,0
2023,7,AGARTALA,IMPHAL,995,1584,0.56,0.14,0,0
2023,8,AGARTALA,IMPHAL,1249,2212,0.91,0.44,0,0.28
2023,9,AGARTALA,IMPHAL,1003,1744,8.64,6.31,0,0
2023,10,AGARTALA,IMPHAL,1261,3021,11.46,7.59,0,0
2023,11,AGARTALA,IMPHAL,1395,2204,31.54,22.9,0,0
2023,12,AGARTALA,IMPHAL,2556,1998,30.57,88.58,0,0.88
2024,1,AGARTALA,IMPHAL,1386,2863,9.53,48.06,0,0.19
2024,2,AGARTALA,IMPHAL,1382,1657,1.5,16.21,0.19,0
2024,3,AGARTALA,IMPHAL,1485,2436,15.07,3.51,0,0
2024,4,AGARTALA,IMPHAL,1186,1484,2.32,0.05,0,0.85
2024,6,AGARTALA,IMPHAL,1557,2207,0.07,12.45,0,0
2024,7,AGARTALA,IMPHAL,1375,1762,0.5,9.34,0.02,0
2024,8,AGARTALA,IMPHAL,1258,1762,0.69,6.82,0,0
2024,9,AGARTALA,IMPHAL,1326,1590,9.89,17.35,0.07,0
2024,10,AGARTALA,IMPHAL,1951,2216,8.94,7.24,0,0
2024,11,AGARTALA,IMPHAL,1218,1691,6.32,0.15,0.01,0
2024,12,AGARTALA,IMPHAL,2118,1906,4.26,28.62,0.58,0.06
2025,1,AGARTALA,IMPHAL,1880,2122,1.46,21.85,0,0
2025,2,AGARTALA,IMPHAL,1245,1765,0.33,19.98,0,0
2025,3,AGARTALA,IMPHAL,1851,1572,0.13,0.36,0,0
2025,4,AGARTALA,IMPHAL,1764,2022,0.51,0.15,0,0
2025,5,AGARTALA,IMPHAL,1893,1474,0.42,1.58,0,0
2025,6,AGARTALA,IMPHAL,1689,1552,1.51,0.07,0,0
2025,7,AGARTALA,IMPHAL,1530,1727,2.06,9.15,0,0
2025,8,AGARTALA,IMPHAL,1804,2120,1.48,5.77,0,0
2025,9,AGARTALA,IMPHAL,1792,1913,2.26,1.91,0.01,0
2025,10,AGARTALA,IMPHAL,2070,1782,4.8,2.9,0.1,0
2025,11,AGARTALA,IMPHAL,1615,1507,1.69,7.14,0,0
2025,12,AGARTALA,IMPHAL,1713,1451,1.84,19.99,0.17,0
2026,1,AGARTALA,IMPHAL,1674,1712,0.34,21.51,0,0
2026,2,AGARTALA,IMPHAL,1362,1375,2.12,27.33,0,0
2026,3,AGARTALA,IMPHAL,1664,1776,0.39,3.31,0,0.98
2026,4,AGARTALA,IMPHAL,1122,1118,0.05,1.48,0,0.01
2019,3,AGARTALA,JAIPUR,0,110,0,0,0,0
2025,4,AGARTALA,JAIPUR,27,20,0,0,0,0
2025,5,AGARTALA,JAIPUR,10,21,0,0,0,0
2025,6,AGARTALA,JAIPUR,48,10,0,0,0,0
2025,7,AGARTALA,JAIPUR,44,32,0,0,0,0
2025,8,AGARTALA,JAIPUR,27,29,0,0,0,0
2025,9,AGARTALA,JAIPUR,7,32,0,0,0,0
2025,10,AGARTALA,JAIPUR,9,14,0,0,0,0
2026,3,AGARTALA,JAIPUR ,17,11,0,0,0,0
2026,4,AGARTALA,JAIPUR ,106,103,0,0.04,0,0
2022,8,AGARTALA,JORHAT,0,2,0,0,0,0
2020,3,AGARTALA,KOCHI,6,0,0,0,0,0
2023,11,AGARTALA,KOCHI,40,34,0.01,0,0,0
2023,12,AGARTALA,KOCHI,39,75,0.33,0.55,0,0
2019,5,AGARTALA,KOLKATA,35951,34401,17.39,293.59,5.02,19.9
2019,6,AGARTALA,KOLKATA,37962,37403,14.38,321.03,4.41,9.2
2019,7,AGARTALA,KOLKATA,40108,37956,19.52,341.73,4.39,7.26
2019,8,AGARTALA,KOLKATA,39618,34960,17.8,372.4,4.8,9.99
2019,9,AGARTALA,KOLKATA,34780,35673,33.69,351.47,4.74,9.13
2019,10,AGARTALA,KOLKATA,38473,34929,19.76,308.54,5.66,5
2019,11,AGARTALA,KOLKATA,47474,45092,18.46,268.1,4.51,7.63
2019,12,AGARTALA,KOLKATA,43814,46100,22.44,276.11,4.45,8.63
2020,1,AGARTALA,KOLKATA,41624,44350,17.74,306.9,4.69,7.59
2020,2,AGARTALA,KOLKATA,39620,36551,19.96,325.29,4.56,7.36
2020,3,AGARTALA,KOLKATA,27277,32860,12.99,220.59,0,2.22
2020,5,AGARTALA,KOLKATA,486,494,0.07,7.16,0.57,0.89
2020,6,AGARTALA,KOLKATA,9803,12288,13.9,227.29,4.37,9.17
2020,7,AGARTALA,KOLKATA,5351,6362,14.32,257.54,3.92,6.04
2020,8,AGARTALA,KOLKATA,4604,7521,16.85,164.59,2.36,8.03
2020,9,AGARTALA,KOLKATA,8089,10318,19.77,136.26,2.45,9.93
2020,10,AGARTALA,KOLKATA,15005,17018,23.51,243.33,5.01,11.11
2020,11,AGARTALA,KOLKATA,22259,18622,12.88,217.51,3.67,12.12
2020,12,AGARTALA,KOLKATA,23824,25224,11.07,205.27,4.78,11.07
2021,1,AGARTALA,KOLKATA,27172,27012,12.14,197.57,3.03,9.66
2021,2,AGARTALA,KOLKATA,27391,25095,10.31,231.19,4.22,11.55
2021,3,AGARTALA,KOLKATA,29387,26332,9.28,225.01,5.27,7.12
2021,4,AGARTALA,KOLKATA,18655,18989,19.94,251.41,4.73,8.34
2021,6,AGARTALA,KOLKATA,8054,8465,17.11,160.9,5.37,7.6
2021,7,AGARTALA,KOLKATA,15980,12985,21.01,208.39,5.07,7.82
2021,8,AGARTALA,KOLKATA,27319,21169,49.54,272.38,3.9,12.15
2021,9,AGARTALA,KOLKATA,30097,26934,125.29,273.48,4.33,7.9
2021,10,AGARTALA,KOLKATA,33611,30458,59.47,273.67,4.22,5.8
2021,11,AGARTALA,KOLKATA,38728,35135,129.29,212.74,4.85,9.24
2021,12,AGARTALA,KOLKATA,39685,37677,161.09,223.46,4.66,12.86
2022,1,AGARTALA,KOLKATA,21159,27310,47.47,167.1,4.32,8.65
2022,2,AGARTALA,KOLKATA,24647,21301,40.22,220.44,1.67,9.74
2022,3,AGARTALA,KOLKATA,36607,31948,27.85,210.29,1.43,7.51
2022,4,AGARTALA,KOLKATA,36691,35131,40.54,278.19,3.24,8.32
2022,5,AGARTALA,KOLKATA,43215,40835,24.61,292.4,1.18,5.75
2022,6,AGARTALA,KOLKATA,34670,35449,55.37,313.36,1.14,12.26
2022,7,AGARTALA,KOLKATA,39576,35266,32.67,325.64,1,10.57
2022,8,AGARTALA,KOLKATA,36747,32251,46.45,263.44,0.96,7.95
2022,9,AGARTALA,KOLKATA,35747,36076,21.58,270.24,0.78,9.27
2022,10,AGARTALA,KOLKATA,39460,33042,14.82,232.93,1.02,5.78
2022,11,AGARTALA,KOLKATA,27406,28593,18.95,211.92,1.64,6.48
2022,12,AGARTALA,KOLKATA,33537,35692,11.8,217.87,0.09,9.07
2023,1,AGARTALA,KOLKATA,32722,33706,2.7,212.17,0,8.84
2023,2,AGARTALA,KOLKATA,31661,28866,1.77,151.04,0.01,9.79
2023,3,AGARTALA,KOLKATA,37714,38145,15.44,192.84,0,8.03
2023,4,AGARTALA,KOLKATA,36408,39663,2.39,266.97,0.26,8.94
2023,5,AGARTALA,KOLKATA,37985,38086,17.77,298.18,0.72,8.42
2023,6,AGARTALA,KOLKATA,34237,36228,18.5,248.3,0.51,9.11
2023,7,AGARTALA,KOLKATA,38432,36228,80.64,291.81,0.62,9.47
2023,8,AGARTALA,KOLKATA,38875,35980,29.24,238.22,0.92,9.49
2023,9,AGARTALA,KOLKATA,36862,36378,40.72,281.16,2.49,8.22
2023,10,AGARTALA,KOLKATA,35815,37808,10.42,245.81,2.95,8.36
2023,11,AGARTALA,KOLKATA,36539,35108,27.06,263.08,4.32,6.65
2023,12,AGARTALA,KOLKATA,34262,36047,88.06,242.92,4.9,8.43
2024,1,AGARTALA,KOLKATA,30666,32561,54.15,207.66,3.8,11.22
2024,2,AGARTALA,KOLKATA,32045,32680,12.56,233.63,3.34,16.89
2024,3,AGARTALA,KOLKATA,37092,36601,11.57,267.34,3.69,15.91
2024,4,AGARTALA,KOLKATA,29983,31739,21.55,314.58,4.51,9.33
2024,6,AGARTALA,KOLKATA,34136,34626,20.52,304.55,3.74,8.15
2024,7,AGARTALA,KOLKATA,35004,33891,28.01,276.48,3.64,7.69
2024,8,AGARTALA,KOLKATA,32172,34199,53.48,254.75,3.56,7.38
2024,9,AGARTALA,KOLKATA,32595,35120,57.07,261.24,3.46,3.66
